Источник,Компания,Оценка,Тональность,Дата,Год,Длина_слов,Есть_текст,Тип_мебели,Эмоциональность,Цена_упомянута_руб,Жалоба: Доставка/сроки,Жалоба: Качество товара,Жалоба: Сервис/персонал,Жалоба: Цена/деньги/возврат,Жалоба: Несоответствие описанию
Google,Ваша мебель,,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Google,Fantasy,,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Google,"Веста-мебель, мебельный салон",,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Google,Мебель Иркутск,1.0,Негатив (1-2★),2020-06-01,2020.0,29.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2020-06-01,2020.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Google,Мебель Иркутск,4.0,Позитив (4-5★),2018-06-01,2018.0,15.0,1,Не определено,0.0,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2022-06-01,2022.0,1.0,1,Не определено,0.0,,0,0,0,0,0
Google,Мебель Иркутск,2.0,Негатив (1-2★),2019-06-01,2019.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2021-06-01,2021.0,10.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,4.0,Позитив (4-5★),2020-06-01,2020.0,10.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2020-06-01,2020.0,5.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2020-06-01,2020.0,10.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,4.0,Позитив (4-5★),2018-06-01,2018.0,,0,Не определено,,,0,0,0,0,0
Google,Мебель Иркутск,2.0,Негатив (1-2★),2021-06-01,2021.0,16.0,1,Не определено,0.0,,0,0,0,0,0
Google,Мебель Иркутск,2.0,Негатив (1-2★),2020-06-01,2020.0,15.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,3.0,Нейтрально (3★),2018-06-01,2018.0,,0,Не определено,,,0,0,0,0,0
Google,Мебель Иркутск,3.0,Нейтрально (3★),2020-06-01,2020.0,24.0,1,Не определено,1.0,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,Мебель Иркутск,5.0,Позитив (4-5★),2020-06-01,2020.0,,0,Не определено,,,0,0,0,0,0
Google,"Диамант, салон",,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Google,"KUCHEN HOF, мебельный салон",,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Google,Giulia Novars Иркутск. Элитные современные кухни,4.0,Позитив (4-5★),2018-06-01,2018.0,,0,Не определено,,,0,0,0,0,0
Google,мебельный салон Дуэт,,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Google,Садовая Мебель,,Позитив (4-5★),,,,0,Не определено,,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-10-23,2023.0,113.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-10-12,2023.0,90.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-21,2023.0,61.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-11,2023.0,35.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-12-20,2023.0,51.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-09-01,2023.0,39.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-23,2023.0,33.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-01-19,2023.0,30.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-02-12,2023.0,20.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-30,2023.0,56.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-30,2023.0,40.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-09-21,2023.0,67.0,1,Не определено,3.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-29,2023.0,34.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-07-22,2022.0,64.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-26,2023.0,28.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-10-10,2022.0,163.0,1,Не определено,27.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-09-08,2022.0,166.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-04-25,2023.0,34.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-04-27,2023.0,32.0,1,Не определено,6.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-12-17,2022.0,43.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2023-01-03,2023.0,15.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-09,2023.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-12-28,2022.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-11-09,2021.0,34.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-06-22,2023.0,20.0,1,Не определено,4.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-11-24,2021.0,11.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-02-05,2021.0,52.0,1,Не определено,8.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-02-16,2023.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-04-24,2023.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2021-06-17,2021.0,26.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-01-25,2020.0,70.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-05-15,2020.0,70.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2018-12-29,2018.0,63.0,1,Мягкая,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2018-10-29,2018.0,63.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-05-09,2023.0,1.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-08-05,2022.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2019-09-28,2019.0,20.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2019-01-26,2019.0,15.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-09-17,2021.0,6.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2018-09-02,2018.0,35.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2019-02-08,2019.0,17.0,1,Не определено,3.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2018-10-11,2018.0,26.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2018-12-02,2018.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2019-12-11,2019.0,6.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-03-07,2020.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2019-01-14,2019.0,3.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2019-05-08,2019.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-10-16,2023.0,99.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-02-16,2023.0,80.0,1,Корпусная,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-11-21,2023.0,67.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-05-20,2023.0,340.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-09-12,2023.0,17.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-12,2023.0,16.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-08-14,2023.0,36.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-09-19,2023.0,77.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2020-02-17,2020.0,36.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2019-11-21,2019.0,78.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2021-07-01,2021.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2020-08-30,2020.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-06-08,2021.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2019-08-27,2019.0,20.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2021-09-03,2021.0,3.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2020-03-03,2020.0,5.0,1,Не определено,0.0,,1,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-02-06,2020.0,3.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Mr.Doors,5.0,Позитив (4-5★),2023-02-09,2023.0,45.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,5.0,Позитив (4-5★),2022-12-23,2022.0,29.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,5.0,Позитив (4-5★),2020-10-27,2020.0,44.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,2.0,Негатив (1-2★),2023-08-25,2023.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,5.0,Позитив (4-5★),2020-10-21,2020.0,20.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,3.0,Нейтрально (3★),2019-08-11,2019.0,11.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,5.0,Позитив (4-5★),2020-04-06,2020.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Mr.Doors,4.0,Позитив (4-5★),2019-12-22,2019.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-10-05,2023.0,79.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-10-11,2023.0,113.0,1,Не определено,3.0,1100.0,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-03-31,2023.0,111.0,1,Не определено,4.0,40000.0,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-02-11,2023.0,32.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-08-22,2023.0,63.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-01-21,2023.0,65.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-21,2023.0,46.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-03-19,2023.0,52.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-07-24,2023.0,71.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2023-11-23,2023.0,26.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-01-31,2023.0,72.0,1,Не определено,3.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-04-08,2023.0,33.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-20,2023.0,23.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-09-11,2023.0,22.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-10-05,2022.0,63.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-06-21,2023.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2021-08-16,2021.0,58.0,1,Несколько типов,0.0,,1,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-01-06,2022.0,47.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-11-09,2022.0,8.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-06-08,2021.0,77.0,1,Не определено,11.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-06-27,2021.0,20.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-10-30,2022.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-11-04,2022.0,18.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2021-10-02,2021.0,29.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-04-30,2020.0,58.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-04-23,2021.0,33.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-06-21,2020.0,64.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-08-23,2020.0,49.0,1,Не определено,5.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2019-11-22,2019.0,41.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2021-09-06,2021.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2021-06-05,2021.0,8.0,1,Не определено,0.0,,0,1,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2020-04-08,2020.0,16.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2021-08-07,2021.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2020-05-28,2020.0,10.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-04-04,2021.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2020-05-20,2020.0,6.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2020-10-06,2020.0,6.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2019-10-04,2019.0,8.0,1,Не определено,0.0,,1,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2020-01-25,2020.0,5.0,1,Не определено,0.0,,0,0,1,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-04-20,2020.0,8.0,1,Не определено,4.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2020-02-05,2020.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2020-03-27,2020.0,10.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2018-11-21,2018.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2020-03-22,2020.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2019-11-13,2019.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2019-02-01,2019.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,3.0,Нейтрально (3★),2019-09-10,2019.0,3.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-07-31,2023.0,108.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-08-26,2023.0,101.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-07-02,2023.0,45.0,1,Не определено,6.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-08,2023.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-18,2023.0,18.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-01-04,2023.0,52.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-09-03,2022.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-08-29,2022.0,28.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-09-08,2020.0,252.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-03-12,2021.0,40.0,1,Не определено,6.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-07-14,2020.0,24.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-12-05,2021.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-09-14,2021.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2020-02-12,2020.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2019-07-16,2019.0,10.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2019-12-29,2019.0,6.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2020-03-16,2020.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2019-10-09,2019.0,5.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2019-07-06,2019.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-12-01,2023.0,133.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-16,2023.0,35.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-10-09,2023.0,116.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-10-21,2023.0,95.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-08-23,2023.0,121.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-07-26,2023.0,87.0,1,Не определено,2.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-24,2023.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,4.0,Позитив (4-5★),2023-01-07,2023.0,27.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-07-26,2023.0,36.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-01-21,2023.0,12.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-07-31,2022.0,12.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-07-03,2022.0,18.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2023-04-14,2023.0,19.0,1,Не определено,5.0,,1,1,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-06-12,2021.0,61.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2020-08-31,2020.0,112.0,1,Не определено,5.0,999000.0,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2022-09-18,2022.0,6.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-07-06,2021.0,79.0,1,Не определено,3.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2021-03-07,2021.0,28.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2021-07-18,2021.0,19.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2022-01-27,2022.0,4.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,2.0,Негатив (1-2★),2019-11-28,2019.0,15.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2019-09-16,2019.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2020-10-26,2020.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,1.0,Негатив (1-2★),2018-09-28,2018.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2018-08-17,2018.0,2.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-11-10,2023.0,10.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-03-30,2023.0,14.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-03-25,2023.0,17.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Много Мебели,5.0,Позитив (4-5★),2023-03-23,2023.0,12.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2023-10-17,2023.0,23.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-09-08,2022.0,39.0,1,Не определено,5.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2023-01-30,2023.0,52.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Эконом-мебель,4.0,Позитив (4-5★),2023-02-12,2023.0,8.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-09-19,2022.0,42.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-03-31,2022.0,32.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2023-03-09,2023.0,21.0,1,Не определено,3.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2023-01-31,2023.0,12.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2023-07-30,2023.0,6.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-08-22,2022.0,20.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-08-24,2022.0,23.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-08-22,2022.0,15.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2021-12-30,2021.0,27.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,4.0,Позитив (4-5★),2023-08-23,2023.0,13.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,1.0,Негатив (1-2★),2023-12-05,2023.0,6.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-12-05,2022.0,11.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-03-31,2022.0,19.0,1,Не определено,1.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-09-26,2022.0,8.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,1.0,Негатив (1-2★),2023-05-01,2023.0,7.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-08-26,2022.0,11.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-01-05,2022.0,17.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-03-31,2022.0,19.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2020-11-26,2020.0,32.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-08-26,2022.0,9.0,1,Не определено,0.0,,0,0,0,0,0
Yandex,Эконом-мебель,5.0,Позитив (4-5★),2022-08-30,2022.0,6.0,1,Не определено,0.0,,0,0,0,0,0
